,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,MidSeasonTrade,"Career high, Points",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,ORB,DRB,STL,BLK,TOV,"Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Game Score",3P,3PA,3P%,2P,2PA,2P%,eFG%,"Career high, Blocks",Triple-Doubles
0,D.J. Stephens,2013-14,23.0,['MIL' 'MEM'],NBA,SG,3.0,0.0,7.0,1.0,2.3,0.5,0.3,0.3,1.0,1.7,0.0,0.0,2.3,0,5.0,['MEMPHIS'],https://www.basketball-reference.com/req/202106291/images/headshots/stephdj01.jpg,0,0,0,,,0.3,1.3,1.0,0.0,1.0,4.0,,1.0,3.9,0.0,0.0,,1.0,2.3,0.5,0.5,,
0,Al Sanders,1972-73,23.0,['VIR'],ABA,PF,4.0,,6.3,0.5,0.5,1.0,1.0,1.5,0.667,1.3,0.0,1.0,2.0,0,4.0,['LSU'],,0,0,0,9,1972,0.0,1.3,,,0.8,1.0,,,,0.0,0.0,,0.5,0.5,1.0,1.0,,
0,John Shasky,1988-89,24.0,['MIA' 'GSW' 'DAL'],NBA,C,65.0,4.0,14.5,1.9,3.8,0.488,1.8,2.6,0.689,3.6,0.3,1.4,5.5,0,19.0,['MINNESOTA'],,0,0,0,14,1986,1.5,2.1,0.2,0.4,0.7,12.0,3.0,2.0,16.5,0.0,0.0,0.0,1.9,3.8,0.492,0.488,2.0,
0,Chris Singleton,2011-12,22.0,['WAS'],NBA,SF,66.0,51.0,21.7,1.8,4.7,0.382,0.7,1.2,0.72,3.5,0.7,2.7,4.6,0,16.0,['FLORIDAST'],https://www.basketball-reference.com/req/202106291/images/headshots/singlch01.jpg,0,0,0,18,2011,0.9,2.9,1.1,0.5,0.8,12.0,4.0,5.0,15.8,0.7,1.9,0.368,1.5,3.6,0.415,0.442,4.0,
0,Chuck Share,1951-52,24.0,['FTW' 'TOT' 'MLH' 'STL' 'MNL'],NBA,C,72.0,,30.2,4.4,10.2,0.75,5.1,7.1,1.0,10.8,1.8,4.4,13.6,1,30.0,['BOWLGREEN'],,0,1,0,1,1950,,,,,,30.0,6.0,,,,,,,,,,,
0,Jim Smith,1981-82,23.0,['SDC' 'DET'],NBA,PF,72.0,3.0,11.9,1.2,2.3,0.75,0.5,1.2,0.5,2.5,0.6,2.6,2.9,0,13.0,['OHIOST'],,0,0,0,8,1981,1.0,1.5,0.3,0.7,0.7,9.0,5.0,2.0,10.2,0.0,0.0,,1.2,2.3,0.75,0.75,4.0,
0,James Scott,1996-97,24.0,['MIA'],NBA,SF,8.0,0.0,4.0,0.0,1.0,0.0,0.1,0.3,0.5,0.8,0.4,0.6,0.1,0,1.0,['STJOHNS'],,0,0,0,,,0.1,0.6,0.3,0.0,0.3,2.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,,
0,Jeff Slade,1962-63,21.0,['CHZ'],NBA,,3.0,,6.7,0.7,1.7,0.4,0.0,0.3,0.0,2.3,0.0,1.0,1.3,0,4.0,,,0,0,0,1,1962,,,,,,6.0,,,,,,,,,,,,
0,Edmond Sumner,2017-18,22.0,['IND' 'BRK'],NBA,PG,53.0,24.0,16.2,2.8,5.3,1.0,1.9,2.0,0.917,1.8,1.8,1.7,7.5,0,29.0,['XAVIER'],https://www.basketball-reference.com/req/202106291/images/headshots/sumneed01.jpg,0,0,0,22,2017,0.4,1.4,0.6,0.3,1.0,7.0,6.0,3.0,21.5,0.7,1.7,0.398,2.1,3.7,1.0,1.0,2.0,
0,Luke Schenscher,2005-06,23.0,['CHI' 'POR'],NBA,C,20.0,0.0,10.7,0.8,2.1,0.615,0.5,0.7,0.714,2.3,0.4,2.3,1.8,0,10.0,['GATECH'],,0,0,0,,,0.9,1.4,0.2,0.4,0.4,8.0,1.0,1.0,10.5,0.0,0.0,,0.8,2.1,0.615,0.615,2.0,
0,Detlef Schrempf,1985-86,23.0,['DAL' 'TOT' 'IND' 'SEA' 'POR'],NBA,SF,82.0,82.0,37.8,6.4,13.2,0.536,6.4,8.0,0.852,9.6,6.0,3.7,19.2,1,36.0,['WASHINGTON'],https://www.basketball-reference.com/req/202106291/images/headshots/schrede01.jpg,3,0,0,8,1985,2.6,7.1,1.1,0.5,3.0,23.0,14.0,4.0,33.3,1.2,2.8,0.514,6.2,12.6,0.554,0.569,3.0,7.0
0,Jason Sasser,1996-97,23.0,['TOT' 'SAS' 'DAL' 'VAN'],NBA,SF,8.0,0.0,10.3,1.3,3.2,0.455,0.2,0.3,0.5,1.2,0.5,1.8,2.8,1,11.0,['TXTECH'],,0,0,0,12,1996,0.5,1.2,0.5,0.0,0.3,4.0,1.0,1.0,6.7,0.2,0.5,0.5,1.2,2.8,0.455,0.455,,
0,Nolan Smith,2011-12,23.0,['POR'],NBA,PG,44.0,4.0,12.3,1.5,4.1,0.372,0.5,0.7,0.714,1.3,1.4,1.3,3.8,0,16.0,['DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/smithno01.jpg,0,0,0,21,2011,0.4,0.9,0.4,0.1,1.0,6.0,7.0,2.0,13.9,0.3,1.0,0.289,1.2,3.1,0.419,0.408,1.0,
0,Lionel Simmons,1990-91,22.0,['SAC'],NBA,SF,79.0,79.0,37.7,6.9,16.5,0.454,4.3,5.5,0.875,8.8,4.5,3.2,18.0,0,42.0,['LASALLE'],,0,0,0,7,1990,2.4,6.4,1.7,1.7,2.9,19.0,13.0,6.0,35.1,0.4,0.9,0.375,6.9,16.3,0.455,0.454,7.0,2.0
0,Kevin Séraphin,2010-11,21.0,['WAS' 'NYK' 'IND'],NBA,PF,79.0,21.0,21.8,4.2,9.1,0.551,0.8,1.2,0.871,4.9,1.0,2.7,9.1,0,24.0,,https://www.basketball-reference.com/req/202106291/images/headshots/serapke01.jpg,0,0,0,17,2010,1.8,3.1,0.3,1.3,1.6,14.0,5.0,4.0,24.3,0.0,0.0,0.0,4.2,9.1,0.556,0.551,5.0,
0,Pete Smith,1972-73,,['SDA'],ABA,PF,5.0,,6.4,0.4,2.4,0.167,0.0,0.0,,1.6,0.2,1.0,0.8,0,2.0,,,0,0,0,2,1971,0.6,1.0,,,1.0,,,,,0.0,0.4,0.0,0.4,2.0,0.2,0.167,,
0,Dave Schellhase,1966-67,22.0,['CHI'],NBA,PG,42.0,,7.2,1.3,3.6,0.36,0.5,0.9,0.636,1.1,0.9,1.0,3.0,0,15.0,['PURDUE'],,0,0,0,10,1966,,,,,,6.0,4.0,,,,,,,,,,,
0,Diamond Stone,2016-17,19.0,['LAC'],NBA,C,7.0,0.0,3.4,0.4,1.9,0.231,0.6,0.6,1.0,0.9,0.0,0.7,1.4,0,6.0,['MARYLAND'],https://www.basketball-reference.com/req/202106291/images/headshots/stonedi01.jpg,0,0,0,10,2016,0.1,0.7,0.0,0.1,0.3,2.0,,,3.1,0.0,0.0,,0.4,1.9,0.231,0.231,1.0,
0,Miles Simon,1998-99,23.0,['ORL'],NBA,SG,5.0,0.0,3.8,0.2,1.0,0.2,0.0,0.0,,0.4,0.0,0.2,0.4,0,2.0,['ARIZONA'],,0,0,0,13,1998,0.2,0.2,0.2,0.0,0.6,1.0,,1.0,1.7,0.0,0.4,0.0,0.2,0.6,0.333,0.2,,
0,Keith Starr,1976-77,22.0,['CHI'],NBA,SG,17.0,,3.8,0.4,1.4,0.25,0.1,0.1,1.0,0.6,0.4,0.6,0.8,0,4.0,['PITT'],,0,0,0,1,1976,0.4,0.2,0.1,0.0,,3.0,2.0,1.0,,,,,,,,,,
0,Larry Sanders,2010-11,22.0,['MIL' 'CLE'],NBA,C,71.0,55.0,27.3,4.3,8.5,0.506,1.2,2.4,1.0,9.5,1.2,3.9,9.8,0,25.0,['VCU'],https://www.basketball-reference.com/req/202106291/images/headshots/sandela01.jpg,0,0,0,15,2010,3.2,6.3,1.0,2.8,1.2,20.0,5.0,4.0,23.5,0.0,0.0,0.0,4.3,8.5,0.507,0.506,10.0,1.0
0,Bruce Seals,1973-74,20.0,['UTS' 'SEA'],ABA,SF,81.0,,30.1,4.8,11.0,0.444,2.2,3.3,0.769,6.3,1.5,3.9,11.8,0,38.0,,,0,0,0,3,1975,1.9,4.3,0.8,0.7,1.4,15.0,9.0,3.0,20.7,0.2,1.2,0.211,4.8,11.0,0.444,0.444,5.0,
0,Bill Smith,1961-62,22.0,['NYK'],NBA,,9.0,,9.2,0.9,3.7,0.242,0.8,0.9,0.875,1.8,0.8,0.7,2.6,0,8.0,,,0,0,0,1,1961,,,,,,6.0,1.0,,,,,,,,,,,
0,Bill Stricker,1970-71,23.0,['POR'],NBA,,1.0,,2.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,1.0,4.0,0,4.0,['PACIFIC'],,0,0,0,3,1970,,,,,,,,,,,,,,,,,,
0,Arvydas Sabonis,1986-87,22.0,['POR'],Did Not Play (other pro league—Lithuania),Did Not Play (other pro league—Lithuania),78.0,73.0,32.0,5.6,11.3,0.545,4.4,5.5,0.843,10.0,3.0,3.7,16.0,0,33.0,,https://www.basketball-reference.com/req/202106291/images/headshots/sabonar01.jpg,0,0,0,7,1985,2.0,7.9,0.9,1.3,2.6,20.0,9.0,5.0,34.1,0.7,1.9,0.5,5.2,9.7,0.574,0.572,6.0,
0,Paul Seymour,1947-48,20.0,['BLB' 'SYR'],BAA,,72.0,,41.0,5.2,14.4,0.383,5.1,6.2,0.897,4.3,6.7,3.1,14.6,0,29.0,,https://www.basketball-reference.com/req/202106291/images/headshots/seymopa01.jpg,3,1,0,,,,,,,,10.0,18.0,,,,,,,,,,,1.0
0,Tony Smith,1990-91,22.0,['LAL' 'TOT' 'PHO' 'MIA' 'CHH' 'MIL' 'ATL'],NBA,SG,73.0,39.0,22.2,3.7,8.5,0.484,1.2,1.6,0.756,2.7,2.7,2.0,8.8,1,25.0,['MARQUETTE'],,0,0,0,24,1990,1.5,1.3,1.2,0.3,1.5,10.0,9.0,5.0,23.3,0.7,2.3,0.352,3.5,7.8,0.532,0.52,2.0,
0,Herm Schaefer,1948-49,30.0,['MNL'],BAA,,65.0,,,3.7,9.9,0.389,3.0,3.7,0.851,,3.2,2.1,10.4,0,28.0,,,0,2,0,,,,,,,,,8.0,,,,,,,,,,,
0,Bud Stallworth,1972-73,23.0,['SEA' 'NOJ'],NBA,SF,77.0,,22.8,4.1,9.7,0.463,1.7,2.5,0.754,3.4,0.9,2.8,9.9,0,32.0,['KANSAS'],,0,0,0,7,1972,1.1,2.3,0.8,0.3,,12.0,5.0,4.0,,,,,,,,,3.0,
0,Ed Smith,1953-54,24.0,['NYK'],NBA,SF,12.0,,10.6,1.2,4.1,0.286,0.6,1.1,0.538,2.7,0.8,1.4,2.9,0,7.0,,,0,0,0,6,1951,,,,,,4.0,2.0,,,,,,,,,,,
0,Joe Smyth,1953-54,24.0,['TOT' 'NYK' 'BLB'],NBA,SF,40.0,,13.6,1.3,3.8,0.35,0.9,1.8,0.556,2.8,1.5,1.4,3.6,1,10.0,,,0,0,0,,1953,,,,,,11.0,3.0,,,,,,,,,,,
0,Jabari Smith Jr.,2022-23,19.0,['HOU'],NBA,PF,79.0,79.0,31.0,4.6,11.3,0.408,2.1,2.6,0.786,7.2,1.3,2.9,12.8,0,30.0,['AUBURN'],https://www.basketball-reference.com/req/202106291/images/headshots/smithja05.jpg,0,0,0,3,2022,1.5,5.7,0.5,0.9,1.3,15.0,6.0,3.0,28.1,1.5,4.9,0.307,3.1,6.3,0.487,0.475,3.0,
0,Bruno Šundov,1998-99,18.0,['DAL' 'IND' 'BOS' 'TOT' 'CLE' 'NYK'],NBA,C,26.0,4.0,10.9,1.8,3.7,1.0,0.8,1.5,1.0,2.5,1.0,2.0,3.9,1,17.0,,,0,0,0,6,1998,0.5,2.0,0.2,0.4,0.8,9.0,1.0,2.0,11.6,0.2,0.6,0.333,1.8,3.4,1.0,1.0,2.0,
0,Jarnell Stokes,2014-15,21.0,['MEM' 'TOT' 'MIA' 'DEN'],NBA,PF,19.0,2.0,6.6,1.1,1.9,1.0,0.8,1.5,0.536,1.8,1.0,1.5,3.0,1,13.0,['TENNESSEE'],https://www.basketball-reference.com/req/202106291/images/headshots/stokeja01.jpg,0,0,0,5,2014,0.8,0.9,0.5,0.3,0.4,8.0,2.0,3.0,12.6,0.0,0.0,,1.1,1.9,1.0,1.0,2.0,
0,Jeff Sheppard,1998-99,24.0,['ATL'],NBA,SG,18.0,5.0,10.3,0.8,2.2,0.385,0.4,0.7,0.615,1.2,0.9,0.7,2.2,0,8.0,['KENTUCKY'],,0,0,0,,,0.3,0.9,0.2,0.0,0.4,6.0,3.0,1.0,6.1,0.1,0.4,0.286,0.7,1.8,0.406,0.41,,
0,Jim Springer,1948-49,22.0,['INJ'],BAA,,2.0,,,0.0,0.0,,0.5,0.5,1.0,,0.0,0.0,0.5,0,1.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,
0,Samardo Samuels,2010-11,22.0,['CLE'],NBA,PF,54.0,10.0,18.9,3.0,6.5,0.456,1.8,3.0,0.701,4.3,0.5,2.4,7.8,0,23.0,['LOUISVILLE'],https://www.basketball-reference.com/req/202106291/images/headshots/samuesa01.jpg,0,0,0,,,2.0,2.2,0.4,0.5,1.4,10.0,3.0,3.0,21.1,0.0,0.1,0.0,3.0,6.4,0.462,0.456,3.0,
0,Elmore Smith,1971-72,22.0,['BUF' 'LAL' 'MIL' 'TOT' 'CLE'],NBA,C,81.0,,40.8,7.9,16.4,0.531,2.8,4.7,0.692,15.2,2.5,3.9,18.3,1,40.0,,https://www.basketball-reference.com/req/202106291/images/headshots/smithel01.jpg,0,0,0,3,1971,2.8,8.9,1.1,4.9,1.8,26.0,9.0,6.0,25.4,,,,,,,,17.0,6.0
0,Don Smith,1948-49,28.0,['MNL'],BAA,,8.0,,,0.3,1.6,0.154,0.3,0.4,0.667,,0.3,0.8,0.8,0,4.0,,,0,0,0,,1947,,,,,,,,,,,,,,,,,,
0,Mouhamed Sene,2006-07,20.0,['SEA' 'TOT' 'OKC' 'NYK'],NBA,C,28.0,3.0,6.0,1.0,2.0,0.714,1.4,1.8,1.0,5.0,0.1,1.2,3.4,1,10.0,,,0,0,0,10,2006,2.0,3.0,0.2,1.0,1.0,7.0,1.0,1.0,7.1,0.0,0.0,,1.0,2.0,0.714,0.714,3.0,
0,Isaiah Stewart,2020-21,19.0,['DET'],NBA,C,71.0,71.0,28.3,3.9,8.8,0.553,2.2,3.0,0.738,8.7,1.4,3.0,11.3,0,24.0,['WASHINGTON'],https://www.basketball-reference.com/req/202106291/images/headshots/stewais01.jpg,0,0,0,16,2020,3.2,5.8,0.6,1.3,1.4,21.0,6.0,3.0,23.7,1.3,4.1,0.333,3.3,6.3,0.592,0.578,4.0,
0,Greg Stiemsma,2011-12,26.0,['BOS' 'MIN' 'NOP' 'TOR'],NBA,C,76.0,20.0,18.3,1.7,3.7,0.75,0.7,0.9,0.768,4.1,0.7,3.1,4.0,0,14.0,['WISCONSIN'],https://www.basketball-reference.com/req/202106291/images/headshots/stiemgr01.jpg,0,0,0,,,1.3,2.8,0.7,1.5,0.8,12.0,6.0,5.0,16.4,0.0,0.0,0.0,1.7,3.7,0.75,0.75,6.0,
0,Cassius Stanley,2020-21,21.0,['IND' 'DET'],NBA,SG,24.0,1.0,17.2,2.1,5.1,0.413,1.1,1.1,1.0,2.1,0.4,1.9,5.8,0,19.0,['DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/stanlca01.jpg,0,0,0,24,2020,0.6,1.6,0.6,0.2,0.7,4.0,1.0,2.0,15.9,0.4,1.9,0.235,1.7,3.2,0.517,0.457,1.0,
0,Rod Strickland,1988-89,22.0,['NYK' 'TOT' 'SAS' 'POR' 'WSB' 'WAS' 'MIA' 'MIN' 'ORL' 'TOR' 'HOU'],NBA,PG,82.0,81.0,39.7,7.0,15.3,0.485,4.7,6.5,0.9,5.3,10.5,2.9,18.9,1,37.0,['DEPAUL'],https://www.basketball-reference.com/req/202106291/images/headshots/stricro02.jpg,0,0,0,19,1988,1.6,3.9,2.1,0.3,3.8,12.0,20.0,6.0,37.5,0.7,1.9,0.5,6.5,14.2,0.499,0.491,3.0,6.0
0,Tiago Splitter,2010-11,26.0,['SAS' 'ATL' 'PHI'],NBA,C,81.0,58.0,24.7,3.9,7.0,0.618,2.6,3.5,0.818,6.4,1.6,2.3,10.3,0,26.0,,https://www.basketball-reference.com/req/202106291/images/headshots/splitti01.jpg,0,1,0,28,2007,2.1,4.6,0.8,0.8,1.5,14.0,7.0,3.0,24.8,0.3,0.8,0.333,3.9,6.9,0.618,0.618,4.0,
0,DeWayne Scales,1980-81,22.0,['NYK' 'WSB'],NBA,PF,44.0,0.0,11.0,2.1,5.1,0.6,0.6,1.0,0.667,3.0,0.2,1.2,4.9,0,20.0,['LSU'],,0,0,0,13,1980,1.1,1.9,0.5,0.3,1.0,12.0,1.0,4.0,8.6,0.0,0.1,0.167,2.1,5.0,0.6,0.6,1.0,
0,Ron Shavlik,1956-57,23.0,['NYK'],NBA,,7.0,,10.3,0.6,3.1,0.182,0.3,0.7,0.4,3.1,0.0,1.7,1.4,0,3.0,['NCSTATE'],,0,0,0,4,1956,,,,,,2.0,,,,,,,,,,,,
0,Dane Suttle,1983-84,22.0,['KCK'],NBA,SG,40.0,1.0,11.7,2.7,5.4,0.509,1.0,1.2,1.0,1.2,1.2,1.2,6.5,0,26.0,['PEPPERDINE'],,0,0,0,13,1983,0.5,0.6,0.5,0.0,0.8,5.0,4.0,3.0,21.3,0.0,0.2,0.0,2.7,5.3,0.517,0.509,,
0,Luis Scola,1999-00,19.0,['HOU' 'PHO' 'IND' 'TOR' 'BRK'],Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),82.0,82.0,32.6,7.7,15.3,0.531,2.9,3.9,0.787,8.8,2.5,3.2,18.3,0,44.0,,https://www.basketball-reference.com/req/202106291/images/headshots/scolalu01.jpg,0,0,0,27,2002,2.4,6.5,0.8,0.6,2.3,21.0,10.0,5.0,39.7,0.9,2.1,0.404,7.7,15.2,0.535,0.531,3.0,
0,Cheikh Samb,2007-08,23.0,['DET' 'TOT' 'DEN' 'LAC' 'NYK'],NBA,C,18.0,0.0,7.8,0.8,2.2,0.75,0.3,1.0,0.6,1.8,0.2,2.0,1.8,1,6.0,,,0,0,0,21,2006,0.8,1.2,0.3,0.8,0.3,8.0,1.0,2.0,5.1,0.0,0.2,0.0,0.8,2.0,0.75,0.75,3.0,
0,Bobby Smith,1959-60,22.0,['MNL' 'LAL'],NBA,,10.0,,13.0,1.3,5.4,0.241,1.1,1.6,0.688,3.3,1.4,1.0,3.7,0,13.0,,,0,0,0,4,1959,,,,,,1.0,,,,,,,,,,,,
0,Johnny Simmons,1946-47,22.0,['BOS'],BAA,,60.0,,,2.0,7.2,0.28,1.3,2.1,0.614,,0.5,1.3,5.3,0,17.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,
0,Ron Sobie,1956-57,22.0,['NYK' 'TOT' 'MNL'],NBA,SG,71.0,,25.4,3.9,9.8,0.403,3.6,4.3,0.861,4.8,2.3,4.0,11.5,1,32.0,,,0,0,0,7,1956,,,,,,12.0,6.0,,,,,,,,,,,
0,Red Stroud,1967-68,26.0,['NOB'],ABA,,7.0,,4.7,0.7,1.6,0.455,1.3,1.4,0.9,0.3,0.1,1.0,2.9,0,7.0,,,0,0,0,9,1963,,,,,1.3,,,,,0.1,0.1,1.0,0.6,1.4,0.4,0.5,,
0,Deividas Sirvydis,2020-21,20.0,['DET'],NBA,SG,20.0,0.0,9.0,0.7,3.3,0.35,0.2,0.3,0.5,2.0,0.3,1.3,2.1,0,16.0,,https://www.basketball-reference.com/req/202106291/images/headshots/sirvyde01.jpg,0,0,0,7,2019,0.0,2.0,1.0,0.3,0.3,6.0,2.0,2.0,10.0,0.5,2.3,0.357,0.2,1.0,0.333,0.475,1.0,
0,Zavier Simpson,2021-22,24.0,['OKC'],NBA,PG,4.0,4.0,43.5,4.8,13.0,0.365,1.3,1.3,1.0,5.3,7.5,3.8,11.0,0,17.0,['MICHIGAN'],https://www.basketball-reference.com/req/202106291/images/headshots/simpsza01.jpg,0,0,0,,,0.5,4.8,1.3,1.0,2.5,9.0,11.0,3.0,15.8,0.3,2.0,0.125,4.5,11.0,0.409,0.375,2.0,
0,Wayne Stevens,1959-60,23.0,['CIN'],NBA,,8.0,,6.1,0.4,2.4,0.158,0.9,1.3,0.7,2.0,0.5,0.5,1.6,0,5.0,['CINCY'],,0,0,0,2,1958,,,,,,5.0,3.0,,,,,,,,,,,
0,Craig Shelton,1980-81,23.0,['ATL'],NBA,SF,55.0,0.0,10.7,1.8,4.0,0.457,0.6,1.1,0.603,2.5,0.5,2.3,4.3,0,22.0,['GEORGETOWN'],,0,0,0,5,1980,1.1,1.4,0.3,0.1,1.1,10.0,3.0,2.0,17.7,0.0,0.0,0.0,1.8,4.0,0.459,0.457,1.0,
0,Leon Smith,2001-02,21.0,['ATL' 'SEA'],NBA,C,14.0,0.0,7.1,1.0,2.0,0.5,0.8,1.2,0.647,2.2,0.2,1.0,2.2,0,6.0,,,0,0,0,29,1999,1.0,1.5,0.4,0.1,0.2,5.0,1.0,2.0,6.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,
0,Tom Sluby,1984-85,22.0,['DAL'],NBA,SG,31.0,0.0,4.9,1.0,1.9,0.517,0.4,0.7,0.619,0.4,0.5,0.6,2.4,0,8.0,['NOTREDAME'],,0,0,0,17,1984,0.2,0.2,0.1,0.0,0.4,2.0,3.0,1.0,6.1,0.0,0.1,0.0,1.0,1.8,0.536,0.517,,
0,Josh Smith,2004-05,19.0,['ATL' 'DET' 'TOT' 'HOU' 'LAC' 'NOP'],NBA,SF,83.0,81.0,36.8,7.6,16.7,0.505,4.1,5.8,0.725,9.6,4.7,3.3,18.8,1,38.0,,https://www.basketball-reference.com/req/202106291/images/headshots/smithjo03.jpg,0,0,0,17,2004,2.8,7.5,1.6,2.9,3.2,22.0,12.0,7.0,34.0,1.1,3.7,0.331,7.2,15.0,0.514,0.508,10.0,3.0
0,Rik Smits,1988-89,22.0,['IND'],NBA,C,82.0,82.0,30.5,7.4,14.2,0.534,3.7,4.8,0.818,7.7,2.0,4.0,18.5,0,44.0,['MARIST'],https://www.basketball-reference.com/req/202106291/images/headshots/smitsri01.jpg,1,0,0,2,1988,2.5,5.2,0.6,2.1,2.5,17.0,8.0,4.0,37.2,0.0,0.2,0.25,7.4,14.2,0.535,0.534,8.0,
0,Gene Shue,1954-55,23.0,['TOT' 'PHW' 'NYK' 'FTW' 'DET' 'BAL'],NBA,PG,80.0,,44.5,8.3,20.0,0.421,6.3,7.2,0.872,5.8,6.8,2.7,22.8,1,45.0,['MARYLAND'],https://www.basketball-reference.com/req/202106291/images/headshots/shuege01.jpg,5,0,0,3,1954,,,,,,15.0,16.0,,,,,,,,,,,2.0
0,Alvin Scott,1977-78,22.0,['PHO'],NBA,SF,82.0,38.0,21.5,2.6,4.9,0.535,1.6,2.4,0.779,4.4,1.8,2.1,6.7,0,18.0,['ORALROB'],https://www.basketball-reference.com/req/202106291/images/headshots/scottal01.jpg,0,0,0,5,1977,1.7,3.2,1.0,0.9,1.2,12.0,8.0,6.0,22.7,0.0,0.1,0.5,2.6,4.9,0.535,0.535,4.0,
0,Elmore Spencer,1992-93,23.0,['LAC' 'TOT' 'DEN' 'POR' 'SEA'],NBA,C,76.0,63.0,25.4,3.8,7.1,0.537,1.5,2.6,0.667,5.5,1.3,3.3,8.9,1,28.0,['GEORGIA' 'UNLV'],,0,0,0,25,1992,1.3,4.2,1.0,1.7,2.5,14.0,5.0,3.0,24.4,0.0,0.1,0.0,3.8,7.1,0.537,0.537,8.0,
